model_condition,stratum,level,metric,n,mean,std,median,min,p10,p25,p75,p90,p95,max,positive,zero,negative,trimmed_mean_10pct,trimmed_mean_20pct,mean_drop_largest_1,mean_drop_largest_abs_1,mean_drop_largest_2,mean_drop_largest_abs_2,mean_drop_largest_5,mean_drop_largest_abs_5
deepseek_formal,season,summer,ED_per_soc_gap,12,81.80555555555556,114.89885392377349,0.0,0.0,0.0,0.0,171.25,229.5,264.49999999999994,306.6666666666667,5,7,0,67.5,55.62500000000001,61.36363636363637,61.36363636363637,44.50000000000001,44.50000000000001,0.0,0.0
deepseek_formal,season,summer,soc_direction_net_energy_kwh,12,1260.4166666666667,4431.440591917821,0.0,-5625.0,-2024.9999999999998,0.0,1437.5,5750.0,8337.499999999996,11500.0,3,7,2,925.0,718.75,329.54545454545456,329.54545454545456,-212.5,-212.5,-1125.0,0.0
deepseek_formal,season,summer,terminal_alignment_kwh,12,-84.9780701754374,2955.094882575788,0.0,-5212.5,-4646.25,0.0,222.5328947368439,2378.6842105263186,4063.717105263159,5921.052631578953,3,7,2,-172.8289473684202,111.26644736842195,-630.9808612440183,-630.9808612440183,-948.4868421052624,-172.8289473684202,-1482.142857142857,0.0
deepseek_formal,season,summer,alignment_total_violation_energy,12,-11276.159539473687,122630.36122948976,0.0,-227015.625,-202356.56249999997,0.0,4915.80592105259,44663.180921052684,138339.69572368413,249438.15789473688,3,7,2,-15773.644736842116,2457.902960526295,-34977.46112440192,-34977.46112440192,-43219.30263157897,-15773.644736842116,-64550.892857142855,0.0
deepseek_formal,season,winter,ED_kwh,12,678.125,2345.1601818232143,0.0,0.0,0.0,0.0,0.0,11.250000000000002,3663.124999999994,8125.0,2,10,0,1.2499999999999996,0.0,1.136363636363636,1.136363636363636,0.0,0.0,0.0,0.0
deepseek_formal,season,winter,ED_avg_kw,12,30.47649915627444,105.40077626047037,0.0,0.0,0.0,0.0,0.0,0.4945054945054945,164.62804049882672,365.1685393258427,2,10,0,0.05494505494505493,0.0,0.04995004995004993,0.04995004995004993,0.0,0.0,0.0,0.0
deepseek_formal,season,winter,ED_per_soc_gap,12,6.78125,23.45160181823214,0.0,0.0,0.0,0.0,0.0,0.1125,36.631249999999945,81.25,2,10,0,0.012499999999999995,0.0,0.01136363636363636,0.01136363636363636,0.0,0.0,0.0,0.0
deepseek_formal,season,winter,soc_direction_net_energy_kwh,12,339.0625,1172.5800909116072,0.0,-0.0,0.0,0.0,0.0,5.625000000000001,1831.562499999997,4062.5,2,10,0,0.6249999999999998,0.0,0.568181818181818,0.568181818181818,0.0,0.0,0.0,0.0
deepseek_formal,season,winter,terminal_alignment_kwh,12,-28.741776315789135,101.65386075419953,0.0,-351.4802631578932,0.0,0.0,0.0,0.0,2.9605263157906148,6.578947368423599,1,10,1,0.0,0.0,-31.95275119617211,0.5980861244021454,-35.14802631578932,0.0,-50.21146616541331,0.0
deepseek_formal,season,winter,alignment_total_violation_energy,12,2092.118969298251,7247.312700606407,0.0,0.0,0.0,0.0,0.0,0.0,11297.442434210538,25105.427631579012,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,fresno,ED_kwh,18,1903.4722222222222,4378.053148013403,0.0,0.0,0.0,0.0,0.0,11325.0,11500.0,11500.0,4,14,0,1422.65625,1.0416666666666663,1338.9705882352941,1338.9705882352941,703.90625,703.90625,0.0,0.0
deepseek_formal,location_id,fresno,ED_avg_kw,18,83.36385836385836,191.72724345865686,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,4,14,0,62.53434065934066,0.04578754578754577,58.85585003232062,58.85585003232062,31.28434065934066,31.28434065934066,0.0,0.0
deepseek_formal,location_id,fresno,ED_per_soc_gap,18,33.80324074074074,79.13810089061161,0.0,0.0,0.0,0.0,0.0,174.8333333333334,225.75,230.0,4,14,0,23.653645833333336,0.010416666666666663,22.262254901960787,22.262254901960787,9.591145833333334,9.591145833333334,0.0,0.0
deepseek_formal,location_id,fresno,soc_direction_net_energy_kwh,18,326.90972222222223,2374.397935222659,0.0,-5625.0,0.0,0.0,-0.0,1729.375000000004,5750.0,5750.0,4,13,1,359.9609375,0.26041666666666663,7.904411764705882,7.904411764705882,-350.9765625,-350.9765625,-432.6923076923077,0.0
deepseek_formal,location_id,fresno,terminal_alignment_kwh,18,-246.8932748538007,2272.382368198485,0.0,-5212.5,-1548.749999999999,0.0,0.0,4.276315789474963,893.7499999999945,5921.052631578953,3,13,2,-322.0394736842103,0.0,-609.7136222910215,-609.7136222910215,-648.2319078947368,-322.03947368421035,-798.0769230769231,0.0
deepseek_formal,location_id,fresno,alignment_total_violation_energy,18,-11245.449561403506,97628.50138734671,0.0,-227015.625,-67452.18749999996,0.0,0.0,0.0,37415.72368421018,249438.15789473688,1,15,2,-14052.5390625,0.0,-26579.779411764706,-26579.779411764706,-28241.015625,-14052.5390625,-34758.17307692308,0.0
deepseek_formal,location_id,los_angeles,ED_kwh,18,729.8625972222222,2188.5691340211856,0.0,0.0,0.0,0.0,0.0,1508.7687250000035,5468.749999999995,8125.0,3,15,0,313.282921875,0.0,294.85451470588237,294.85451470588237,0.7829218749999998,0.7829218749999998,0.0,0.0
deepseek_formal,location_id,los_angeles,ED_avg_kw,18,32.94468147769833,98.65714099145913,0.0,0.0,0.0,0.0,0.0,68.57591818181835,247.9570990806944,365.1685393258427,3,15,0,14.239732954545454,0.0,13.402101604278075,13.402101604278075,0.03518749999999999,0.03518749999999999,0.0,0.0
deepseek_formal,location_id,los_angeles,ED_per_soc_gap,18,8.22455189814815,24.04462036657365,0.0,0.0,0.0,0.0,0.0,20.087687250000048,68.85416666666666,81.25,3,15,0,4.174495885416667,0.0,3.928937303921569,3.928937303921569,0.007829218749999999,0.007829218749999999,0.0,0.0
deepseek_formal,location_id,los_angeles,soc_direction_net_energy_kwh,18,101.04269031944445,1121.5187257715354,0.0,-2250.0,-0.0,0.0,0.0,1.8805277250000045,614.7031618874943,4062.5,2,15,1,0.39177660937500003,0.0,-131.98421025,-131.98421025,-140.625,0.39177660937500003,-173.07692307692307,0.0
deepseek_formal,location_id,los_angeles,terminal_alignment_kwh,18,122.1776126169593,610.0736195457303,0.0,-351.4802631578932,0.0,0.0,0.0,1.9795028684213822,387.220433565787,2544.0789473684226,2,15,1,0.4123964309211203,0.0,-20.287171780185606,-20.287171780185606,-21.967516447368325,0.4123964309211203,-27.03694331983794,0.0
deepseek_formal,location_id,los_angeles,alignment_total_violation_energy,18,2487.1472953216316,7298.5841986627365,0.0,0.0,0.0,0.0,0.0,5898.967105263122,20479.554276315648,25105.427631579012,2,16,0,1228.9514802631475,0.0,1156.6602167182564,1156.6602167182564,0.0,0.0,0.0,0.0
deepseek_formal,location_id,sacramento,ED_kwh,12,1916.6666666666667,6639.5280956806955,0.0,0.0,0.0,0.0,0.0,0.0,10349.999999999984,23000.0,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,sacramento,ED_avg_kw,12,83.33333333333333,288.6751345948129,0.0,0.0,0.0,0.0,0.0,0.0,449.9999999999993,1000.0,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,sacramento,ED_per_soc_gap,12,25.555555555555557,88.52704127574263,0.0,0.0,0.0,0.0,0.0,0.0,137.9999999999998,306.6666666666667,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,sacramento,soc_direction_net_energy_kwh,12,958.3333333333334,3319.7640478403478,0.0,-0.0,0.0,0.0,0.0,0.0,5174.999999999992,11500.0,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,sacramento,terminal_alignment_kwh,12,74.17763157894797,256.95885335972696,0.0,0.0,0.0,0.0,0.0,0.0,400.5592105263184,890.1315789473756,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,sacramento,alignment_total_violation_energy,12,3953.412828947374,13695.023766062917,0.0,0.0,0.0,0.0,0.0,0.0,21348.429276315786,47440.953947368485,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,san_diego,ED_kwh,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,san_diego,ED_avg_kw,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,san_diego,ED_per_soc_gap,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,san_diego,soc_direction_net_energy_kwh,12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,san_diego,terminal_alignment_kwh,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,location_id,san_diego,alignment_total_violation_energy,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,horizon_group,81-87,ED_kwh,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,horizon_group,81-87,ED_avg_kw,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,horizon_group,81-87,ED_per_soc_gap,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,horizon_group,81-87,soc_direction_net_energy_kwh,12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,horizon_group,81-87,terminal_alignment_kwh,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,horizon_group,81-87,alignment_total_violation_energy,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek_formal,horizon_group,88-90,ED_kwh,20,1219.3763375,3144.257161626635,0.0,0.0,0.0,0.0,0.0,5312.500000000005,8281.250000000002,11250.0,4,16,0,313.282921875,0.0,691.4487763157895,691.4487763157895,278.4737083333333,278.4737083333333,0.0,0.0
deepseek_formal,horizon_group,88-90,ED_avg_kw,20,54.6502133299285,140.53813030150613,0.0,0.0,0.0,0.0,0.0,241.06230847803903,371.9101123595506,500.0,4,16,0,14.239732954545454,0.0,31.210750873608948,31.210750873608948,12.657540404040404,12.657540404040404,0.0,0.0
deepseek_formal,horizon_group,88-90,ED_per_soc_gap,20,18.652096708333335,53.66220291104178,0.0,0.0,0.0,0.0,0.0,68.12500000000003,88.4375000000001,225.0,4,16,0,4.174495885416667,0.0,7.791680745614037,7.791680745614037,3.71066300925926,3.71066300925926,0.0,0.0
deepseek_formal,horizon_group,88-90,soc_direction_net_energy_kwh,20,-190.1553287125,1662.0200031735512,0.0,-5625.0,-224.9999999999997,0.0,0.0,3.439342575000004,209.0800044625029,4062.5,3,15,2,0.19531249999999997,0.0,-413.97929338157894,95.88912767105263,-437.3263888888889,-124.47814301388888,-525.0,0.0
deepseek_formal,horizon_group,88-90,terminal_alignment_kwh,20,406.1769566184215,1420.8077815244997,0.0,-351.4802631578932,0.0,0.0,0.0,260.34640334210997,2712.9276315789516,5921.052631578953,4,15,1,0.617988536184324,0.0,115.92034214681466,115.92034214681466,-18.977358143274667,-18.977358143274667,-23.432017543859548,0.0
deepseek_formal,horizon_group,88-90,alignment_total_violation_energy,20,14710.340460526311,55681.63126526012,0.0,0.0,0.0,0.0,0.0,20207.444078947232,36322.064144737065,249438.15789473688,3,17,0,1228.9514802631475,0.0,2356.2448060941774,2356.2448060941774,1092.4013157894644,1092.4013157894644,0.0,0.0
deepseek_formal,horizon_group,91-92,ED_kwh,28,1643.3035714285713,5156.397143964288,0.0,0.0,0.0,0.0,0.0,3458.750000000008,11500.0,23000.0,4,24,0,479.6875,0.0,852.3148148148148,852.3148148148148,442.78846153846155,442.78846153846155,0.0,0.0
deepseek_formal,horizon_group,91-92,ED_avg_kw,28,71.44819466248038,224.19111021800714,0.0,0.0,0.0,0.0,0.0,150.38461538461573,500.0,1000.0,4,24,0,20.856227106227106,0.0,37.057387057387054,37.057387057387054,19.25190194420964,19.25190194420964,0.0,0.0
deepseek_formal,horizon_group,91-92,ED_per_soc_gap,28,24.647321428571427,75.38686359672003,0.0,0.0,0.0,0.0,0.0,46.08750000000011,203.16666666666657,306.6666666666667,4,24,0,6.394097222222222,0.0,14.202160493827162,14.202160493827162,5.90224358974359,5.90224358974359,0.0,0.0
deepseek_formal,horizon_group,91-92,soc_direction_net_energy_kwh,28,821.6517857142857,2578.198571982144,0.0,-0.0,0.0,-0.0,0.0,1729.375000000004,5750.0,11500.0,4,24,0,239.84375,0.0,426.1574074074074,426.1574074074074,221.39423076923077,221.39423076923077,0.0,0.0
deepseek_formal,horizon_group,91-92,terminal_alignment_kwh,28,-338.51033834586434,1379.8207214963745,0.0,-5212.5,0.0,0.0,0.0,0.0,4.27631578947533,890.1315789473756,2,24,2,0.0,0.0,-384.0155945419102,-157.99220272904446,-399.03846153846155,34.48886639676151,-451.0869565217391,0.0
deepseek_formal,horizon_group,91-92,alignment_total_violation_energy,28,-14443.403430451126,60399.56814955812,0.0,-227015.625,0.0,0.0,0.0,0.0,0.0,47440.953947368485,1,25,2,0.0,0.0,-16735.416666666668,-6570.3581871345,-17379.08653846154,1824.652074898788,-19645.92391304348,0.0
qwen_flash,divergence_kwh,50.0,ED_kwh,20,-155.25000000000003,694.2991070136848,0.0,-3105.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0,19,1,0.0,0.0,-163.42105263157896,0.0,-172.50000000000003,0.0,-207.00000000000003,0.0
qwen_flash,divergence_kwh,50.0,ED_avg_kw,20,-6.750000000000002,30.186917696247168,0.0,-135.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0,19,1,0.0,0.0,-7.105263157894738,0.0,-7.500000000000002,0.0,-9.000000000000002,0.0
qwen_flash,divergence_kwh,50.0,ED_per_soc_gap,20,-3.1050000000000004,13.885982140273695,0.0,-62.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,19,1,0.0,0.0,-3.2684210526315796,0.0,-3.4500000000000006,0.0,-4.140000000000001,0.0
qwen_flash,divergence_kwh,50.0,soc_direction_net_energy_kwh,20,-302.32,1274.031475526244,0.0,-5500.0,-608.7499999999999,0.0,0.0,1.6100000000000294,66.54500000000078,1025.0,2,15,3,-35.15625,0.0,-372.178947368421,-28.757894736842104,-393.75,26.588888888888892,-472.5,0.0
qwen_flash,divergence_kwh,50.0,terminal_alignment_kwh,20,58.775000000000226,382.2290947551156,0.0,-592.1052631578932,-40.72368421052656,0.0,0.0,123.14736842105427,1078.9473684210552,1078.9473684210561,3,15,2,1.0592105263157805,0.0,5.081717451523601,5.081717451523601,-54.57748538011705,-54.57748538011705,-66.62280701754395,0.0
qwen_flash,divergence_kwh,50.0,alignment_total_violation_energy,20,2364.6396643957314,15995.413042514781,0.0,-26979.578865519696,-1580.0812057092096,0.0,0.0,5082.707894736913,44654.34210526322,44736.84210526322,3,15,2,42.89638157894751,0.0,134.52374645533718,134.52374645533718,-2338.5582676304807,-2338.5582676304807,-2852.026061507454,0.0
qwen_flash,divergence_kwh,75.0,ED_kwh,20,126.5,565.7251983074468,0.0,0.0,0.0,0.0,0.0,0.0,126.50000000000179,2530.0,1,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen_flash,divergence_kwh,75.0,ED_avg_kw,20,5.5,24.596747752497688,0.0,0.0,0.0,0.0,0.0,0.0,5.500000000000078,110.0,1,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen_flash,divergence_kwh,75.0,ED_per_soc_gap,20,1.6866666666666668,7.543002644099289,0.0,0.0,0.0,0.0,0.0,0.0,1.6866666666666907,33.733333333333334,1,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen_flash,divergence_kwh,75.0,soc_direction_net_energy_kwh,20,-300.675,927.8796573654535,0.0,-3062.5,-1298.5,-264.0625,0.0,0.0,85.38750000000121,1707.75,1,13,6,-191.171875,-45.3125,-406.38157894736844,-155.31578947368422,-428.9583333333333,-258.81944444444446,-514.75,-36.25
qwen_flash,divergence_kwh,75.0,terminal_alignment_kwh,20,-290.38569078947444,914.1828582299828,0.0,-2906.661184210529,-1352.7302631578955,-277.9605263157931,0.0,0.0,89.8815789473696,1797.6315789473665,1,13,6,-197.22450657894814,-47.697368421053284,-400.2813365650976,-152.68698060941892,-422.5191885964919,-261.038011695907,-507.0230263157903,-38.15789473684263
qwen_flash,divergence_kwh,75.0,alignment_total_violation_energy,20,-7092.905494703626,31826.252062216266,0.0,-90522.38676600001,-40575.86394623881,-7047.9029605262585,0.0,0.0,3994.9232603500545,79898.46520699996,1,13,6,-4318.800964810446,-1404.810855263154,-11671.398689530131,-2701.8801646353954,-12319.80972783736,-7290.78824083736,-14783.771673404834,-1123.8486842105233
qwen_flash,divergence_kwh,100.0,ED_kwh,20,1065.1,4634.983925481693,0.0,0.0,0.0,0.0,0.0,55.200000000000784,1561.9000000000142,20750.0,2,18,0,0.0,0.0,29.05263157894737,29.05263157894737,0.0,0.0,0.0,0.0
qwen_flash,divergence_kwh,100.0,ED_avg_kw,20,51.2,223.3886393945008,0.0,0.0,0.0,0.0,0.0,2.400000000000034,72.8000000000007,1000.0,2,18,0,0.0,0.0,1.263157894736842,1.263157894736842,0.0,0.0,0.0,0.0
qwen_flash,divergence_kwh,100.0,ED_per_soc_gap,20,10.651,46.34983925481693,0.0,0.0,0.0,0.0,0.0,0.5520000000000078,15.619000000000142,207.5,2,18,0,0.0,0.0,0.2905263157894737,0.2905263157894737,0.0,0.0,0.0,0.0
qwen_flash,divergence_kwh,100.0,soc_direction_net_energy_kwh,20,532.45,2702.3307771158156,0.0,-4000.0,-27.599999999999962,-0.0,0.0,455.0000000000065,4841.250000000005,10375.0,2,16,2,0.0,0.0,14.421052631578947,14.421052631578947,-237.55555555555554,-237.55555555555554,-285.06666666666666,0.0
qwen_flash,divergence_kwh,100.0,terminal_alignment_kwh,20,-119.47203947368465,475.67855718213815,0.0,-2025.0000000000036,-309.71381578947324,0.0,0.0,0.0,20.42434210526332,408.4868421052606,1,16,3,-18.157894736842053,0.0,-147.25934903047124,-19.181094182825746,-155.4404239766085,6.553362573099321,-186.52850877193023,0.0
qwen_flash,divergence_kwh,100.0,alignment_total_violation_energy,20,-4891.640436716455,22129.847077513703,0.0,-94489.47368421059,-12639.571355526283,0.0,0.0,0.0,1135.2070947309332,22704.14189461834,1,16,3,-783.9705985197343,0.0,-6344.050033102497,-175.96500263781604,-6696.497257163746,-1447.0820524853802,-8035.796708596496,0.0
qwen_flash,soc_gap_direction,canonical_higher,ED_kwh,23,902.1739130434783,4326.674091684301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20750.0,1,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen_flash,soc_gap_direction,canonical_higher,ED_avg_kw,23,43.47826086956522,208.51441405707476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen_flash,soc_gap_direction,canonical_higher,ED_per_soc_gap,23,9.021739130434783,43.26674091684301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.5,1,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen_flash,soc_gap_direction,canonical_higher,soc_direction_net_energy_kwh,23,406.5217391304348,2183.515428043944,0.0,-1025.0,0.0,-0.0,-0.0,-0.0,-0.0,10375.0,1,21,1,0.0,0.0,-46.59090909090909,-46.59090909090909,-48.80952380952381,0.0,-56.94444444444444,0.0
qwen_flash,soc_gap_direction,canonical_higher,terminal_alignment_kwh,23,25.93678489702514,250.578055943549,0.0,-482.40131578947694,0.0,0.0,0.0,0.0,0.0,1078.9473684210552,1,21,1,0.0,0.0,-21.927332535885316,-21.927332535885316,-22.97149122807033,0.0,-26.800073099415386,0.0
qwen_flash,soc_gap_direction,canonical_higher,alignment_total_violation_energy,23,1395.9334966819265,9784.366325714955,0.0,-12543.529576315748,0.0,0.0,0.0,0.0,0.0,44650.00000000006,1,21,1,0.0,0.0,-570.1604352870795,-570.1604352870795,-597.3109322055118,0.0,-696.8627542397638,0.0
qwen_flash,soc_gap_direction,canonical_lower,ED_kwh,37,-0.6216216216216339,673.8491156265108,0.0,-3105.0000000000005,0.0,0.0,0.0,0.0,110.39999999999765,2530.0,2,34,1,0.0,0.0,-70.91666666666669,85.61111111111111,-88.71428571428572,15.771428571428572,-97.03125000000001,0.0
qwen_flash,soc_gap_direction,canonical_lower,ED_avg_kw,37,-0.027027027027027795,29.29778763593525,0.0,-135.00000000000003,0.0,0.0,0.0,0.0,4.799999999999898,110.0,2,34,1,0.0,0.0,-3.083333333333334,3.7222222222222223,-3.857142857142858,0.6857142857142857,-4.218750000000001,0.0
qwen_flash,soc_gap_direction,canonical_lower,ED_per_soc_gap,37,-0.6174774774774778,11.797729154935423,0.0,-62.10000000000001,0.0,0.0,0.0,0.0,1.1039999999999763,33.733333333333334,2,34,1,0.0,0.0,-1.571666666666667,1.0903703703703702,-1.7742857142857145,0.1577142857142857,-1.9406250000000003,0.0
qwen_flash,soc_gap_direction,canonical_lower,soc_direction_net_energy_kwh,37,-290.83513513513515,1522.3581878794014,0.0,-5500.0,-1399.0,-256.25,0.0,6.440000000000003,1161.549999999997,4550.0,4,23,10,-176.81129032258065,-35.641304347826086,-425.30277777777775,-146.1361111111111,-486.2471428571429,-280.31142857142856,-564.3671875,-139.2546875
qwen_flash,soc_gap_direction,canonical_lower,terminal_alignment_kwh,37,-205.89731507823663,782.2603069196466,0.0,-2906.661184210529,-1283.618421052634,-269.73684210526653,0.0,6.778947368420971,542.5789473684168,1797.6315789473665,4,23,10,-142.85526315789517,-37.51716247139618,-261.5508954678367,-130.8760964912285,-299.85084586466223,-76.75827067669208,-341.2566817434216,-50.29687500000034
qwen_flash,soc_gap_direction,canonical_lower,alignment_total_violation_energy,37,-6067.691777410035,29577.9442504292,0.0,-94489.47368421059,-31459.9813888355,-5666.940789473592,0.0,274.5368421052631,27110.68193674722,79898.46520699996,4,23,10,-4022.5423104108672,-1320.0729405034324,-8455.640582532535,-3611.5311688877973,-9975.425802183843,-1128.3638661131629,-11641.574596134875,-3187.3334290037046
qwen_flash,event_family,battery_capacity_derating,ED_kwh,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen_flash,event_family,battery_capacity_derating,ED_avg_kw,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen_flash,event_family,battery_capacity_derating,ED_per_soc_gap,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen_flash,event_family,battery_capacity_derating,soc_direction_net_energy_kwh,12,-817.7083333333334,1736.4447280465354,0.0,-5500.0,-2881.25,-312.5,0.0,-0.0,0.0,0.0,0,9,3,-431.25,-156.25,-892.0454545454545,-392.04545454545456,-981.25,-125.0,-1401.7857142857142,0.0
qwen_flash,event_family,battery_capacity_derating,terminal_alignment_kwh,12,-380.46189692982534,876.1548520481817,0.0,-2906.661184210529,-1167.2039473684242,-101.80921052631652,0.0,0.0,0.0,0.0,0,9,3,-165.88815789473747,-50.90460526315826,-415.04934210526403,-150.80741626794315,-456.5542763157904,-40.723684210526606,-652.2203947368434,0.0
qwen_flash,event_family,battery_capacity_derating,alignment_total_violation_energy,12,-12041.981999741778,27239.03163060831,0.0,-90522.38676600001,-35942.60786213749,-3950.203014273029,0.0,0.0,0.0,0.0,0,9,3,-5398.139723090132,-1975.1015071365146,-13136.70763608194,-4907.399748263756,-14450.378399690133,-1580.0812057092116,-20643.397713843045,0.0
qwen_flash,event_family,export_limit_update,ED_kwh,12,1727.25,6113.386342133288,0.0,-3105.0000000000005,0.0,0.0,138.0,2332.2000000000007,10728.999999999987,20750.0,3,8,1,308.2,69.0,-2.090909090909132,-2.090909090909132,-255.30000000000004,308.2,-443.5714285714286,0.0
qwen_flash,event_family,export_limit_update,ED_avg_kw,12,83.25,293.5262494069467,0.0,-135.00000000000003,0.0,0.0,6.0,101.40000000000003,510.4999999999994,1000.0,3,8,1,13.4,3.0,-0.09090909090909349,-0.09090909090909349,-11.100000000000003,13.4,-19.28571428571429,0.0
qwen_flash,event_family,export_limit_update,ED_per_soc_gap,12,15.387777777777776,64.1303103195634,0.0,-62.10000000000001,0.0,0.0,1.38,30.91200000000001,111.9283333333332,207.5,3,8,1,3.925333333333333,0.69,-2.076969696969698,-2.0769696969696976,-5.658000000000001,3.925333333333333,-8.871428571428572,0.0
qwen_flash,event_family,export_limit_update,soc_direction_net_energy_kwh,12,404.175,3348.7717699926943,0.0,-4000.0,-1166.1,-69.0,0.0,14.490000000000064,4677.604999999993,10375.0,2,7,3,-152.48999999999998,-34.5,-502.26363636363635,-502.26363636363635,-554.1,-152.48999999999998,-791.5714285714286,0.0
qwen_flash,event_family,export_limit_update,terminal_alignment_kwh,12,-342.71326754386024,659.318013418946,0.0,-2025.0000000000036,-1246.6611842105276,-338.49506578947387,0.0,0.0,7.626315789473607,16.947368421052488,1,7,4,-210.4506578947372,-96.61595394736872,-375.40968899521596,-189.77811004784724,-412.95065789473756,-75.59802631578972,-589.9295112781965,0.0
qwen_flash,event_family,export_limit_update,alignment_total_violation_energy,12,-15165.331785149132,30702.586508182503,0.0,-94489.47368421059,-57270.4303451369,-12783.634024342085,0.0,0.0,308.8539473684216,686.3421052631602,1,7,4,-8818.084984284218,-3255.9346180921057,-16606.393047913887,-7954.046157961729,-18267.032352705275,-2536.1134839473684,-26095.76050386468,0.0
qwen_flash,event_family,forecast_revision,ED_kwh,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen_flash,event_family,forecast_revision,ED_avg_kw,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen_flash,event_family,forecast_revision,ED_per_soc_gap,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
